name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
bangladesh,6/8/2023,93.2,82.1,87.1,113.6,87.2,100.4,77.8,74.4,0.537,100,45.83,rain,0,0,12.5,17.2,240.8,1001,91.5,2.5,83.1,7.2,3,30,2023-06-08T05:10:51,2023-06-08T18:44:07,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,6/9/2023,89.7,77,82.1,106.5,77,88.4,74.9,79.1,0.387,100,37.5,rain,0,0,13.2,16.1,237.8,1000.2,92.6,2.3,79.4,6.7,3,30,2023-06-09T05:10:51,2023-06-09T18:44:30,0.68,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999"
bangladesh,6/10/2023,89.7,78.8,82.9,102.8,78.8,90.1,75.5,78.8,0.36,100,66.67,rain,0,0,16.3,9.2,101.5,999.2,92.4,2.4,124.7,10.6,4,10,2023-06-10T05:10:52,2023-06-10T18:44:52,0.72,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999"
bangladesh,6/11/2023,89.6,78.8,84.3,100.4,78.8,92.3,75.3,75.1,0.583,100,54.17,rain,0,0,21.5,11.4,124.2,999.2,90.7,2.5,195.4,16.9,6,60,2023-06-11T05:10:54,2023-06-11T18:45:13,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,6/12/2023,87.8,78,83,102.4,78,90.7,75.7,79.1,0.056,100,45.83,rain,0,0,17.9,17.2,119.4,999.9,91.3,2.4,181.1,15.5,8,60,2023-06-12T05:10:57,2023-06-12T18:45:34,0.79,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,6/13/2023,93.5,78.4,85.5,110,78.4,93.6,74.9,71.6,0.095,100,41.67,rain,0,0,21.5,17.2,160.5,999.1,59.5,2.6,214.8,18.6,7,60,2023-06-13T05:11:01,2023-06-13T18:45:54,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,6/14/2023,97,82.4,88,112.7,87.2,99.1,76,68.4,0,0,0,rain,0,0,29.8,16.1,178.2,998.6,76.2,2.6,254.6,22,8,75,2023-06-14T05:11:07,2023-06-14T18:46:13,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999"
bangladesh,6/15/2023,93.2,80.6,87.5,113.3,84.6,100.4,77.4,72.2,0.012,100,4.17,rain,0,0,34.2,20.8,178.8,999.8,89.5,2.6,218.9,19,7,75,2023-06-15T05:11:13,2023-06-15T18:46:32,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,6/16/2023,95,80.3,87.7,117.9,86.2,101.8,78.7,75.4,0.052,100,16.67,rain,0,0,34.4,23,178.8,1000.3,92.5,2.5,196.4,17,7,75,2023-06-16T05:11:20,2023-06-16T18:46:50,0.93,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,6/17/2023,95,77.8,86.2,110.7,77.8,95.6,76.4,73.9,0.008,100,8.33,rain,0,0,33.6,20.8,176.3,1002.2,90.7,2.4,233.1,20.3,8,75,2023-06-17T05:11:29,2023-06-17T18:47:07,0.97,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41909099999"
bangladesh,6/18/2023,87.8,81.3,83.1,105.1,88.3,92.2,76.9,81.7,0.722,100,41.67,rain,0,0,26.4,11.4,127.4,1003.4,91.6,2.4,166.9,14.3,6,75,2023-06-18T05:11:38,2023-06-18T18:47:23,0,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,6/19/2023,92,80.6,84.5,110.9,84.6,93.9,76,75.9,0.135,100,41.67,rain,0,0,28,12.8,160.4,1002.9,90.4,2.6,131.4,11.4,6,30,2023-06-19T05:11:48,2023-06-19T18:47:38,0.03,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,6/20/2023,90.9,80.1,82.7,106.3,85.3,90.4,76,80.5,0.225,100,33.33,rain,0,0,26.4,13.9,142.3,1003.1,92.8,2.9,168.7,14.4,8,60,2023-06-20T05:11:59,2023-06-20T18:47:53,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999"
bangladesh,6/21/2023,91,80.6,85,108.1,86.2,96.3,77.6,78.9,0.08,100,50,rain,0,0,23.5,13.9,176.1,1003.1,83.5,2.6,201.7,17.6,8,60,2023-06-21T05:12:11,2023-06-21T18:48:06,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,6/22/2023,91.4,82.4,85.4,107.8,89.5,95.7,76.6,75.5,0.376,100,62.5,rain,0,0,20.6,13.9,167.9,1003.6,83.9,2.7,140,11.9,6,30,2023-06-22T05:12:24,2023-06-22T18:48:19,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41909099999"
bangladesh,6/23/2023,93.2,80.5,85.7,108.1,85.9,95.8,76.3,73.9,0.181,100,37.5,rain,0,0,21.5,12.2,124.5,1002.6,77.6,2.7,222.3,19.4,8,30,2023-06-23T05:12:38,2023-06-23T18:48:31,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,6/24/2023,92.6,80.6,86.4,106.6,87.1,96.2,75.9,71.9,0.068,100,41.67,rain,0,0,24.4,11.4,120,1001.8,78.6,2.6,171.6,14.9,6,30,2023-06-24T05:12:53,2023-06-24T18:48:42,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,6/25/2023,91.4,80.6,85.6,104,85.3,94.2,74.9,70.8,0.134,100,16.67,rain,0,0,28,14.5,124.5,1002.4,78.5,2.7,219.6,19,8,30,2023-06-25T05:13:08,2023-06-25T18:48:51,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,6/26/2023,86.8,81.5,84,96.7,86.8,91.4,74.2,72.7,0.368,100,70.83,rain,0,0,30.9,11.6,127.4,1002.6,89.4,2.6,189.1,16.4,7,10,2023-06-26T05:13:24,2023-06-26T18:49:00,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,6/27/2023,82.4,80.4,80.9,90.9,84.6,86.9,75.2,82.9,0.851,100,100,rain,0,0,23.3,12.7,140.5,1003.3,94.2,2.4,51.5,4.5,3,30,2023-06-27T05:13:41,2023-06-27T18:49:08,0.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,6/28/2023,84.2,78.3,80.6,91.1,78.3,84.5,75.8,85.8,0.365,100,83.33,rain,0,0,24.8,11.4,162.8,1005.5,95.2,2.1,104.3,8.9,4,30,2023-06-28T05:13:59,2023-06-28T18:49:15,0.33,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,6/29/2023,82.4,79.6,80.5,88.3,79.6,85.8,76.7,88.4,1.489,100,100,rain,0,0,19.9,15.6,177.3,1005.2,91.8,2.3,101.5,8.9,4,30,2023-06-29T05:14:17,2023-06-29T18:49:20,0.36,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,6/30/2023,93.2,77.8,82.3,110.1,77.8,88.3,76.1,82.1,0.847,100,87.5,rain,0,0,22.6,21.7,186.4,1004.2,88.2,2.3,152.4,13.3,6,30,2023-06-30T05:14:36,2023-06-30T18:49:25,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,7/1/2023,85.8,77.8,80.7,100.7,77.8,85.8,77,88.8,0.802,100,62.5,rain,0,0,19.5,13,170.8,1004,94.3,2.2,137.9,11.9,6,30,2023-07-01T05:14:55,2023-07-01T18:49:28,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,7/2/2023,90.1,78.8,83.9,109.6,78.8,93.3,77.7,82.1,0.387,100,75,rain,0,0,19,17.2,175.9,1003.3,91.4,2.5,172.8,15.2,7,30,2023-07-02T05:15:16,2023-07-02T18:49:31,0.46,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,7/3/2023,93.2,82.4,85.9,115,90.9,99.3,78.9,80.1,0.549,100,62.5,rain,0,0,19.2,11.6,163.1,1003.3,80,2.6,163.1,14,7,30,2023-07-03T05:15:37,2023-07-03T18:49:32,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,7/4/2023,95.9,82.4,88.5,111.3,89.5,100.2,76.8,69.7,0.167,100,58.33,rain,0,0,16.1,9.2,170.5,1002.4,54.1,2.7,241.5,20.9,8,30,2023-07-04T05:15:58,2023-07-04T18:49:32,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,7/5/2023,93,82.4,86.5,105.9,92.4,97.7,77.2,74.6,0.191,100,45.83,rain,0,0,22.1,9.2,130.2,1001.5,79.1,2.7,218.1,18.8,7,30,2023-07-05T05:16:20,2023-07-05T18:49:31,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,7/6/2023,89.6,82.4,84.8,102.6,90.9,95.4,77.4,78.8,0.583,100,62.5,rain,0,0,28.6,13.9,138.6,1003.4,85.2,2.6,159,13.7,5,30,2023-07-06T05:16:42,2023-07-06T18:49:29,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,7/7/2023,89.6,80.6,84.7,104.6,86.6,94.8,77,78.1,0.258,100,70.83,rain,0,0,23.9,15.6,158.3,1005.1,82.3,2.5,123.1,10.6,5,30,2023-07-07T05:17:05,2023-07-07T18:49:25,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,7/8/2023,92.4,82.4,85.2,106.8,90.2,95,76.4,75.3,0.187,100,50,rain,0,0,24.4,13.9,154.5,1005.7,75.4,2.7,203.8,17.6,7,30,2023-07-08T05:17:28,2023-07-08T18:49:21,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,7/9/2023,93.2,82.4,86.2,108.9,89.5,96.4,76.1,72.6,0.346,100,41.67,rain,0,0,15.9,11.4,164.2,1004.6,72.6,2.5,169.9,14.6,6,30,2023-07-09T05:17:52,2023-07-09T18:49:15,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,7/10/2023,91.7,80.6,86.2,106.6,85.3,97.2,76.8,73.9,0.38,100,75,rain,0,0,20.6,14.7,184.1,1004.1,79.9,2.7,149.3,12.8,7,30,2023-07-10T05:18:16,2023-07-10T18:49:08,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,7/11/2023,90.3,82.4,85.9,105.2,88.3,96.4,76.4,73.6,0.229,100,50,rain,0,0,21.9,16.7,181.6,1004.3,73.8,2.6,207.7,17.8,7,30,2023-07-11T05:18:41,2023-07-11T18:49:00,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,7/12/2023,90.5,82.4,86.3,103.9,89.5,96.2,76,71.9,0.182,100,58.33,rain,0,0,23.3,12.7,182.1,1004.7,73.2,2.6,219.3,18.8,8,10,2023-07-12T05:19:05,2023-07-12T18:48:51,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41923099999,41922099999"
bangladesh,7/13/2023,93.2,82.4,86,109,89.5,95.2,75.5,71.7,0.064,100,33.33,rain,0,0,23.5,12.7,171.2,1004.4,89.6,2.5,171.9,15.1,5,30,2023-07-13T05:19:30,2023-07-13T18:48:40,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41922099999,41939099999"
bangladesh,7/14/2023,93.3,82.4,86.6,107.7,89.5,96.9,76,71.2,0.3,100,58.33,rain,0,0,20.4,11.6,153.8,1003.7,85.8,2.5,153.1,13.3,6,30,2023-07-14T05:19:56,2023-07-14T18:48:28,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41923099999,41922099999,41939099999"
bangladesh,7/15/2023,89.6,80.6,85,102.8,85.3,93.5,75,72.5,0.335,100,45.83,rain,0,0,27.1,12.7,135.4,1002.9,85.1,2.5,203.4,17.6,7,30,2023-07-15T05:20:21,2023-07-15T18:48:15,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41923099999,41929099999,41922099999"
bangladesh,7/16/2023,87.9,80.6,83.5,98.8,86.2,91.3,75.4,77.1,0.202,100,45.83,rain,0,0,26.4,11.4,128.3,1002.4,83.3,2.5,129.6,11.2,6,10,2023-07-16T05:20:47,2023-07-16T18:48:01,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41923099999,41922099999,41909099999"
bangladesh,7/17/2023,93.2,82,85.7,105.1,90.2,95.3,76,73.5,0.032,100,29.17,rain,0,0,21.7,12,105,1001.4,70.2,2.5,212.9,18.4,7,30,2023-07-17T05:21:13,2023-07-17T18:47:46,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41923099999,41922099999,41939099999"
bangladesh,7/18/2023,93.9,82.4,87.4,107.6,89.5,96.4,74.6,66.9,0.012,100,12.5,rain,0,0,24.2,11.4,119.6,1000.8,60.7,2.6,248.3,21.4,8,30,2023-07-18T05:21:39,2023-07-18T18:47:29,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VGHS,41923099999,41922099999"
bangladesh,7/19/2023,96.8,84.2,88.8,112.4,89.6,99,74.9,64,0.02,100,16.67,rain,0,0,21,12.7,134.3,1000.1,62.1,2.5,247.9,21.4,8,30,2023-07-19T05:22:06,2023-07-19T18:47:11,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41923099999,41922099999"
bangladesh,7/20/2023,95,82.4,88.4,108.7,88.9,98.6,75.3,65.8,0.055,100,16.67,rain,0,0,23.7,11.6,130.1,1000.5,65.2,2.7,263.1,22.7,8,30,2023-07-20T05:22:32,2023-07-20T18:46:52,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,7/21/2023,95.1,84.2,88.2,108.2,91,98.9,75.8,67.4,0.063,100,20.83,rain,0,0,26.6,11.4,118.9,1003.6,80.6,2.7,232.4,20.1,8,30,2023-07-21T05:22:59,2023-07-21T18:46:32,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,7/22/2023,93.2,83.6,88,106.5,90.4,99.5,76.7,70,0.012,100,12.5,rain,0,0,29.3,14.5,135.4,1006.4,69.8,2.7,264.1,22.8,9,30,2023-07-22T05:23:26,2023-07-22T18:46:10,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,7/23/2023,95,84.2,88.1,112.9,92.5,99.4,76.2,68.3,0.008,100,8.33,rain,0,0,21.3,10.3,147.3,1006.2,66.1,2.7,238.3,20.7,8,30,2023-07-23T05:23:52,2023-07-23T18:45:48,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,7/24/2023,95.2,84.2,89.2,108.8,91,100.1,75.6,65.1,0.02,100,16.67,rain,0,0,15.2,10.2,153.2,1003.9,56.7,2.7,226.4,19.4,7,30,2023-07-24T05:24:19,2023-07-24T18:45:24,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,7/25/2023,96.3,82.4,88.8,109.9,89.5,100.1,76.1,66.9,0.174,100,25,rain,0,0,17.9,12.6,143.1,1004.1,69.8,2.6,242.6,20.9,9,30,2023-07-25T05:24:46,2023-07-25T18:44:59,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,7/26/2023,93.2,84.2,88,105.1,91,98.2,75.4,66.9,0.301,100,41.67,rain,0,0,23.7,14.5,140.8,1004.8,81,2.6,209.1,18.1,8,30,2023-07-26T05:25:12,2023-07-26T18:44:33,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,7/27/2023,90.4,81.9,86.4,106.7,90.6,98.3,77.4,75,0.166,100,41.67,rain,0,0,26.6,9.8,146,1003.9,83.3,2.6,213.7,18.5,7,30,2023-07-27T05:25:39,2023-07-27T18:44:05,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,7/28/2023,92.7,80.6,85.6,108.1,86.2,95.8,76.4,74.7,0.028,100,20.83,rain,0,0,21.9,12.7,155.4,1001.3,69.6,2.6,204.2,17.5,7,30,2023-07-28T05:26:06,2023-07-28T18:43:37,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,7/29/2023,93.2,82.4,87,113.6,89.5,99.1,77.3,73.1,0.572,100,50,rain,0,0,23.9,11.4,138.5,999.8,81.6,2.6,213.5,18.4,8,30,2023-07-29T05:26:33,2023-07-29T18:43:07,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,7/30/2023,96.6,82.4,88.6,111.7,89.5,100,76.3,68,0.146,100,33.33,rain,0,0,17.2,8,118.6,998.3,63.3,2.7,254.6,22,8,30,2023-07-30T05:26:59,2023-07-30T18:42:36,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,7/31/2023,97.1,82.4,89,112.4,92.4,102.2,77.6,70.2,1.049,100,87.5,rain,0,0,14.5,12.5,248.7,996.6,81.6,2.6,172.2,15,7,30,2023-07-31T05:27:26,2023-07-31T18:42:04,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,8/1/2023,96.1,81.4,86.8,114.1,90.3,98.5,77.3,74.2,0.753,100,75,rain,0,0,32.2,13.9,89.7,995.1,80.2,2.6,212.7,18.4,8,60,2023-08-01T05:27:52,2023-08-01T18:41:31,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,8/2/2023,86,81.3,83.9,101.9,88.3,94.1,77.3,80.9,0.23,100,66.67,rain,0,0,32,14.5,118.5,997.7,94.8,2.5,98.4,8.2,4,30,2023-08-02T05:28:18,2023-08-02T18:40:57,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,8/3/2023,89,80.8,84.4,101.9,87.7,93.7,76.3,77.3,0.264,100,79.17,rain,0,0,24.2,11.4,146.1,1000.2,90.6,2.6,117,10.2,6,30,2023-08-03T05:28:44,2023-08-03T18:40:22,0.55,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,8/4/2023,87.1,79.4,82.9,100.7,79.4,91.7,77,82.6,0.234,100,62.5,rain,0,0,20.8,17.2,158.7,1003.2,91.7,2.5,113.4,9.8,5,30,2023-08-04T05:29:10,2023-08-04T18:39:46,0.58,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,8/5/2023,89.7,82,85.1,105.4,89.5,95.8,77.1,77.4,0.367,100,45.83,rain,0,0,21.7,17.2,180.2,1003.7,83.8,2.5,164.5,14.3,7,30,2023-08-05T05:29:36,2023-08-05T18:39:08,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,8/6/2023,86,80.6,83.1,99.4,86.2,92.5,77.4,83,1.031,100,100,rain,0,0,22.1,12.1,217.7,1000.6,90.8,2.5,81.1,7,3,10,2023-08-06T05:30:02,2023-08-06T18:38:30,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,8/7/2023,86,78.7,82,101.9,78.7,91,79.2,91.2,3.037,100,100,rain,0,0,22.1,15.5,214.4,997.4,98.9,2.4,47.4,4,3,10,2023-08-07T05:30:27,2023-08-07T18:37:51,0.69,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,8/8/2023,86,78.8,81.9,97.2,78.8,89,77.6,87,0.406,100,91.67,rain,0,0,18.8,12.7,231.4,999.7,98,2.5,67.9,5.8,3,10,2023-08-08T05:30:53,2023-08-08T18:37:10,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,8/9/2023,91.5,80.2,83.8,109.9,85,93.1,76.9,80.3,0.135,100,41.67,rain,0,0,16.8,9.2,170.8,1003.6,90.1,2.4,180.8,15.4,6,10,2023-08-09T05:31:18,2023-08-09T18:36:29,0.76,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,8/10/2023,89.4,80.5,83.5,101.8,87.1,92.3,77,81.4,0.9,100,75,rain,0,0,18.6,14.5,179.8,1005.1,85.1,2.4,157.8,13.8,6,30,2023-08-10T05:31:43,2023-08-10T18:35:47,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,8/11/2023,86,80.6,83,101.6,85.3,92.3,77.3,83.3,0.908,100,83.33,rain,0,0,17,9.2,172.3,1004.5,87.7,2.5,158.1,13.5,5,30,2023-08-11T05:32:07,2023-08-11T18:35:04,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,8/12/2023,89.6,81.4,85.1,106.7,89.4,96,77.5,78.5,0.765,100,75,rain,0,0,19,12.7,193.6,1002.5,88.7,2.6,184.2,16,6,30,2023-08-12T05:32:32,2023-08-12T18:34:20,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,8/13/2023,83.7,80.1,81.6,95.3,86.2,90.5,78.8,91.3,0.901,100,95.83,rain,0,0,13.6,8.6,188.9,1003.7,98.2,2.2,88.8,7.5,5,10,2023-08-13T05:32:56,2023-08-13T18:33:34,0.89,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,8/14/2023,86.6,79.6,82.7,99.6,79.6,90.4,75.9,80.3,0.166,100,41.67,rain,0,0,12.5,8,242.3,1004.3,91.4,2.5,184.1,15.8,7,30,2023-08-14T05:33:20,2023-08-14T18:32:49,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,8/15/2023,92.3,80.6,84.8,109,85.3,96.1,77.8,80,0.454,100,75,rain,0,0,14.5,9.2,212.9,1004.1,91.1,2.6,168,14.5,7,30,2023-08-15T05:33:44,2023-08-15T18:32:02,0.96,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,8/16/2023,88,80.6,84.2,106.5,88.2,95.6,78.5,83.5,0.384,100,79.17,rain,0,0,15.7,5.8,168.9,1003.5,91.7,2.3,171.3,14.8,6,30,2023-08-16T05:34:08,2023-08-16T18:31:14,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
